
 gen_loss = 0.021, dis_loss = 0.024, gen_acc = 0.984, dis_acc = 0.992
 gen_loss = 0.006, dis_loss = 0.071, gen_acc = 1.000, dis_acc = 0.961
 gen_loss = 0.034, dis_loss = 0.017, gen_acc = 0.984, dis_acc = 0.992
 gen_loss = 0.007, dis_loss = 0.021, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.003, dis_loss = 0.012, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.025, dis_loss = 0.069, gen_acc = 0.984, dis_acc = 0.984
 gen_loss = 0.025, dis_loss = 0.030, gen_acc = 0.984, dis_acc = 0.984
 gen_loss = 0.047, dis_loss = 0.031, gen_acc = 0.969, dis_acc = 0.984
 gen_loss = 0.009, dis_loss = 0.012, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.017, dis_loss = 0.048, gen_acc = 1.000, dis_acc = 0.977
 gen_loss = 0.006, dis_loss = 0.013, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.019, dis_loss = 0.014, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.011, dis_loss = 0.029, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.004, dis_loss = 0.017, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.008, dis_loss = 0.018, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.003, dis_loss = 0.112, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.025, dis_loss = 0.013, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.017, dis_loss = 0.036, gen_acc = 1.000, dis_acc = 0.977
 gen_loss = 0.019, dis_loss = 0.011, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.014, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.006, dis_loss = 0.008, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.020, dis_loss = 0.011, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.003, dis_loss = 0.012, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.003, dis_loss = 0.038, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.013, dis_loss = 0.009, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.013, dis_loss = 0.031, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.009, dis_loss = 0.004, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.028, dis_loss = 0.024, gen_acc = 0.984, dis_acc = 0.984
 gen_loss = 0.013, dis_loss = 0.031, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.014, dis_loss = 0.031, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.001, dis_loss = 0.034, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.004, dis_loss = 0.010, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.033, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.001, dis_loss = 0.011, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.015, dis_loss = 0.009, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.021, dis_loss = 0.018, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.007, dis_loss = 0.110, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.056, dis_loss = 0.018, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.009, dis_loss = 0.005, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.003, dis_loss = 0.012, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.007, dis_loss = 0.016, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.004, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.013, dis_loss = 0.124, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.013, dis_loss = 0.017, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.020, dis_loss = 0.023, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.002, dis_loss = 0.037, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.001, dis_loss = 0.011, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.005, dis_loss = 0.007, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.003, dis_loss = 0.020, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.081, dis_loss = 0.006, gen_acc = 0.969, dis_acc = 1.000
 gen_loss = 0.011, dis_loss = 0.026, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.004, dis_loss = 0.073, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.027, dis_loss = 0.019, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.016, dis_loss = 0.046, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.013, dis_loss = 0.011, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.006, dis_loss = 0.049, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.021, dis_loss = 0.008, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.005, dis_loss = 0.015, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.005, dis_loss = 0.031, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.011, dis_loss = 0.015, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.002, dis_loss = 0.024, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.004, dis_loss = 0.011, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.004, dis_loss = 0.049, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.006, dis_loss = 0.012, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.007, dis_loss = 0.007, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.014, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.008, dis_loss = 0.077, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.029, dis_loss = 0.011, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.008, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.015, dis_loss = 0.009, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.004, dis_loss = 0.032, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.007, dis_loss = 0.009, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.011, dis_loss = 0.041, gen_acc = 1.000, dis_acc = 0.977
 gen_loss = 0.005, dis_loss = 0.019, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.007, dis_loss = 0.021, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.004, dis_loss = 0.004, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.004, dis_loss = 0.009, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.008, dis_loss = 0.002, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.010, dis_loss = 0.013, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.006, dis_loss = 0.046, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.003, dis_loss = 0.008, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.031, dis_loss = 0.010, gen_acc = 0.984, dis_acc = 0.992
 gen_loss = 0.005, dis_loss = 0.003, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.003, dis_loss = 0.061, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.013, dis_loss = 0.005, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.013, dis_loss = 0.009, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.003, dis_loss = 0.016, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.004, dis_loss = 0.022, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.002, dis_loss = 0.012, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.003, dis_loss = 0.014, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.004, dis_loss = 0.014, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.008, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.010, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.003, dis_loss = 0.024, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.000, dis_loss = 0.012, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.034, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.003, dis_loss = 0.024, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.002, dis_loss = 0.002, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.029, dis_loss = 0.002, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.016, dis_loss = 0.000, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.014, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.064, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.000, dis_loss = 0.014, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.009, dis_loss = 0.005, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.010, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.005, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.003, dis_loss = 0.018, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.007, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.005, dis_loss = 0.005, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.003, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.023, dis_loss = 0.019, gen_acc = 0.984, dis_acc = 0.984
 gen_loss = 0.000, dis_loss = 0.012, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.049, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.003, dis_loss = 0.013, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.009, dis_loss = 0.004, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.009, dis_loss = 0.011, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.006, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.022, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.015, dis_loss = 0.025, gen_acc = 0.984, dis_acc = 0.984
 gen_loss = 0.002, dis_loss = 0.008, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.011, dis_loss = 0.008, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.008, dis_loss = 0.012, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.017, dis_loss = 0.001, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.016, dis_loss = 0.036, gen_acc = 0.984, dis_acc = 0.984
 gen_loss = 0.001, dis_loss = 0.005, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.001, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.005, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.011, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.005, dis_loss = 0.011, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.010, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.033, gen_acc = 1.000, dis_acc = 0.977
 gen_loss = 0.015, dis_loss = 0.003, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.021, dis_loss = 0.026, gen_acc = 0.984, dis_acc = 0.984
 gen_loss = 0.011, dis_loss = 0.001, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.006, dis_loss = 0.015, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.041, dis_loss = 0.010, gen_acc = 0.984, dis_acc = 0.992
 gen_loss = 0.002, dis_loss = 0.003, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.008, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.008, dis_loss = 0.018, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.000, dis_loss = 0.013, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.020, dis_loss = 0.004, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.028, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.002, dis_loss = 0.011, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.001, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.004, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.014, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.002, dis_loss = 0.011, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.010, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.002, dis_loss = 0.002, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.003, dis_loss = 0.012, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.000, dis_loss = 0.003, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.007, dis_loss = 0.025, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.010, dis_loss = 0.002, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.009, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.000, dis_loss = 0.022, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.002, dis_loss = 0.002, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.036, dis_loss = 0.008, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.017, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.000, dis_loss = 0.012, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.000, dis_loss = 0.018, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.009, dis_loss = 0.002, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.022, dis_loss = 0.015, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.005, dis_loss = 0.001, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.005, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.001, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.026, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.001, dis_loss = 0.010, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.123, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.004, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.018, dis_loss = 0.006, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.026, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.000, dis_loss = 0.024, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.000, dis_loss = 0.007, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.000, dis_loss = 0.046, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.002, dis_loss = 0.091, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.000, dis_loss = 0.003, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.032, gen_acc = 1.000, dis_acc = 0.977
 gen_loss = 0.001, dis_loss = 0.014, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.009, dis_loss = 0.026, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.002, dis_loss = 0.009, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.013, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.005, dis_loss = 0.013, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.003, dis_loss = 0.005, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.008, dis_loss = 0.024, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.013, dis_loss = 0.017, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.004, dis_loss = 0.014, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.000, dis_loss = 0.003, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.004, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.007, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.034, dis_loss = 0.003, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.011, dis_loss = 0.001, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.007, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.015, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.001, dis_loss = 0.003, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.004, dis_loss = 0.005, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.004, dis_loss = 0.002, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.004, dis_loss = 0.011, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.003, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.031, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.013, dis_loss = 0.027, gen_acc = 0.984, dis_acc = 0.992
 gen_loss = 0.002, dis_loss = 0.100, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.005, dis_loss = 0.014, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.005, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.003, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.026, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.002, dis_loss = 0.012, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.002, dis_loss = 0.005, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.007, dis_loss = 0.004, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.016, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.003, dis_loss = 0.003, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.008, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.007, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.007, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.025, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.008, dis_loss = 0.002, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.032, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.002, dis_loss = 0.007, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.010, dis_loss = 0.002, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.004, dis_loss = 0.001, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.009, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.009, dis_loss = 0.003, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.003, dis_loss = 0.003, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.002, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.001, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.007, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.014, dis_loss = 0.014, gen_acc = 0.984, dis_acc = 0.992
 gen_loss = 0.000, dis_loss = 0.005, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.001, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.047, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.004, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.013, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.013, dis_loss = 0.002, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.003, dis_loss = 0.011, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.010, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.001, dis_loss = 0.007, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.014, dis_loss = 0.007, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.012, dis_loss = 0.001, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.003, dis_loss = 0.003, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.007, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.032, dis_loss = 0.001, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.000, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.010, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.000, dis_loss = 0.004, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.020, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.002, dis_loss = 0.002, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.023, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.002, dis_loss = 0.009, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.014, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.002, dis_loss = 0.002, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.002, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.004, dis_loss = 0.108, gen_acc = 1.000, dis_acc = 0.977
 gen_loss = 0.014, dis_loss = 0.005, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.004, dis_loss = 0.027, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.056, dis_loss = 0.008, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.003, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.025, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.020, dis_loss = 0.006, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.002, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.012, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.000, dis_loss = 0.009, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.005, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.003, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.007, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.033, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.000, dis_loss = 0.056, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.003, dis_loss = 0.015, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.021, dis_loss = 0.024, gen_acc = 0.984, dis_acc = 0.992
 gen_loss = 0.000, dis_loss = 0.009, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.005, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.003, dis_loss = 0.008, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.001, dis_loss = 0.024, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.000, dis_loss = 0.003, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.001, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.003, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.009, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.003, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.002, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.001, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.002, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.009, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.004, dis_loss = 0.006, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.008, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.004, dis_loss = 0.005, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.000, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.011, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.000, dis_loss = 0.018, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.003, dis_loss = 0.001, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.002, dis_loss = 0.016, gen_acc = 1.000, dis_acc = 0.992
 gen_loss = 0.012, dis_loss = 0.005, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.007, dis_loss = 0.009, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.004, dis_loss = 0.004, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.057, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.019, dis_loss = 0.008, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.005, dis_loss = 0.022, gen_acc = 1.000, dis_acc = 0.984
 gen_loss = 0.005, dis_loss = 0.002, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.001, dis_loss = 0.005, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.007, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.001, gen_acc = 1.000, dis_acc = 1.000
 gen_loss = 0.033, dis_loss = 0.003, gen_acc = 0.984, dis_acc = 1.000
 gen_loss = 0.000, dis_loss = 0.004, gen_acc = 1.000, dis_acc = 1.000
